rule_id,rule_set,description,smarts,rule_set_name,priority,max
764,4,thio_cyano_A(1),[#7]-1(-[#1])-[#6](=[#16])-[#6](-[#1])(-[#6]#[#7])-[#6](-[#1])(-[#6]:[#6])-[#6](=[#6]-1-[#6]:[#6])-[#1],PAINS,6,0
765,4,cyano_amino_het_B(1),n:1:c(:c(:c(:c(:c:1-[#16;X2]-c:2:c:c:c:c:c:2-[#7](-[#1])-[#1])-[#6]#[#7])-c:3:c:c:c:c:c:3)-[#6]#[#7])-[#7](-[#1])-[#1],PAINS,6,0
766,4,cyano_pyridone_G(1),[#7]-2(-c:1:c:c:c(:c:c:1)-[#8]-[#6](-[#1])-[#1])-[#6](=[#8])-[#6](=[#6]-[#6](=[#7]-2)-n:3:c:n:c:c:3)-[#6]#[#7],PAINS,6,0
767,4,het_65_J(1),o:1:c(:c:c:2:c:1:c(:c(:c(:c:2-[#1])-[#8]-[#6](-[#1])-[#1])-[#8]-[#6](-[#1])-[#1])-[#1])-[#6](~[#8])~[#8],PAINS,6,0
768,4,ene_one_yne_A(1),[#6]#[#6]-[#6](=[#8])-[#6]#[#6],PAINS,6,0
769,4,anil_OH_no_alk_B(1),c:2(:c:1:c(:c(:c(:c(:c:1:c(:c(:c:2-[#8]-[#1])-[#6]=[#8])-[#1])-[#1])-[#1])-[#1])-[#1])-[#7](-[#1])-[#1],PAINS,6,0
770,4,hzone_acyl_misc_A(1),"c:1(:c(:c(:c(:o:1)-[$([#1]),$([#6](-[#1])-[#1])])-[#1])-[#1])-[#6](=[#8])-[#7](-[#1])-[#7]=[#6](-[$([#1]),$([#6](-[#1])-[#1])])-c:2:c:c:c:c(:c:2)-[*]-[*]-[*]-c:3:c:c:c:o:3",PAINS,6,0
771,4,thiophene_F(1),[#16](=[#8])(=[#8])-[#7](-[#1])-c:1:c(:c(:c(:s:1)-[#6]-[#1])-[#6]-[#1])-[#6](=[#8])-[#7]-[#1],PAINS,6,0
772,4,anil_OC_alk_E(1),[#6](-[#1])(-[#1])-[#8]-c:1:c(:c(:c(:c(:c:1-[#1])-[#1])-[#1])-[#1])-[#7](-[#1])-[#6](-[#1])(-[#1])-[#6](-[#1])(-[#8]-[#1])-[#6](-[#1])-[#1],PAINS,6,0
773,4,anil_OC_alk_F(1),[#6](-[#1])(-[#1])-[#8]-c:1:c(:c(:c(:c(:c:1-[#1])-[#1])-[#1])-[#1])-[#7](-[#1])-[#6](-[#1])(-[#6]=[#8])-[#16],PAINS,6,0
774,4,het_65_K(1),n1nnnc2cccc12,PAINS,6,0
775,4,het_65_L(1),c:1-2:c(-[#1]):s:c(:c:1-[#6](=[#8])-[#7]-[#7]=[#6]-2-[#7](-[#1])-[#1])-[#6]=[#8],PAINS,6,0
776,4,coumarin_E(1),c:1-3:c(:c:2:c(:c:c:1-[Br]):o:c:c:2)-[#6](=[#6]-[#6](=[#8])-[#8]-3)-[#1],PAINS,6,0
777,4,coumarin_F(1),c:1-3:c(:c:c:c:c:1)-[#6](=[#6](-[#6](=[#8])-[#7](-[#1])-c:2:n:o:c:c:2-[Br])-[#6](=[#8])-[#8]-3)-[#1],PAINS,6,0
778,4,coumarin_G(1),"c:1-2:c(:c:c(:c:c:1-[F,Cl,Br,I])-[F,Cl,Br,I])-[#6](=[#6](-[#6](=[#8])-[#7](-[#1])-[#1])-[#6](=[#7]-[#1])-[#8]-2)-[#1]",PAINS,6,0
779,4,coumarin_H(1),c:1-3:c(:c:c:c:c:1)-[#6](=[#6](-[#6](=[#8])-[#7](-[#1])-c:2:n:c(:c:s:2)-[#6]:[#16]:[#6]-[#1])-[#6](=[#8])-[#8]-3)-[#1],PAINS,6,0
780,4,het_thio_67_A(1),[#6](-[#1])(-[#1])-[#16;X2]-c:2:n:n:c:1-[#6]:[#6]-[#7]=[#6]-[#8]-c:1:n:2,PAINS,6,0
781,4,sulfonamide_I(1),[#16](=[#8])(=[#8])(-c:1:c:n(-[#6](-[#1])-[#1]):c:n:1)-[#7](-[#1])-c:2:c:n(:n:c:2)-[#6](-[#1])(-[#1])-[#6]:[#6]-[#8]-[#6](-[#1])-[#1],PAINS,6,0
782,4,het_65_mannich(1),c:1-2:c(:c(:c(:c(:c:1-[#8]-[#6](-[#1])(-[#1])-[#8]-2)-[#6](-[#1])(-[#1])-[#7]-3-[#6](-[#1])(-[#1])-[#6](-[#1])(-[#1])-[#6]:[#6]-3)-[#1])-[#1])-[#1],PAINS,6,0
783,4,anil_alk_A(1),[#6](-[#1])(-[#1])-[#8]-[#6]:[#6]-[#6](-[#1])(-[#1])-[#7](-[#1])-c:2:c(:c(:c:1:n(:c(:n:c:1:c:2-[#1])-[#1])-[#6]-[#1])-[#1])-[#1],PAINS,6,0
784,4,het_5_inium(1),[#7]-4(-c:1:c:c:c:c:c:1)-[#6](=[#7+](-c:2:c:c:c:c:c:2)-[#6](=[#7]-c:3:c:c:c:c:c:3)-[#7]-4)-[#1],PAINS,6,0
785,4,anil_di_alk_P(1),[#6](-[#1])(-[#1])-[#7](-[#6](-[#1])-[#1])-c:2:c:c:c:1:s:c(:n:c:1:c:2)-[#16]-[#6](-[#1])-[#1],PAINS,6,0
786,4,thio_urea_Q(1),c:1:2:c(:c(:c(:c(:c:1:c(:c(-[#1]):c(:c:2-[#1])-[#1])-[#6](-[#6](-[#1])-[#1])=[#7]-[#7](-[#1])-[#6](=[#16])-[#7](-[#1])-[#6]:[#6]:[#6])-[#1])-[#1])-[#1])-[#1],PAINS,6,0
787,4,thio_pyridine_A(1),[#6]:1(:[#7]:[#6](:[#7]:[!#1]:[#7]:1)-c:2:c(:c(:c(:o:2)-[#1])-[#1])-[#1])-[#16]-[#6;X4],PAINS,6,0
788,4,melamine_B(1),n:1:c(:n:c(:n:c:1-[#7](-[#6](-[#1])-[#1])-[#6](-[#1])-[#1])-[#7](-[#6](-[#1])-[#1])-[#6](-[#1])-[#1])-[#7](-[#6]-[#1])-[#6]=[#8],PAINS,6,0
789,4,misc_phthal_thio_N(1),c:1(:n:s:c(:n:1)-[#7](-[#6](-[#1])-[#1])-[#6](-[#1])(-[#1])-[#6](-[#1])(-[#1])-[#7]-[#6](=[#8])-c:2:c:c:c:c:c:2-[#6](=[#8])-[#8]-[#1])-c:3:c:c:c:c:c:3,PAINS,6,0
790,4,hzone_acyl_misc_B(1),n:1:c(:c(:c(:c(:c:1-[#1])-[#1])-[#1])-[#1])-[#6](=[#8])-[#7](-[#1])-[#7]=[#6](-[#1])-c:2:c:c:c:c:c:2-[#8]-[#6](-[#1])(-[#1])-[#6](=[#8])-[#8]-[#1],PAINS,6,0
791,4,tert_butyl_B(1),[#6](-[#1])(-[#1])(-[#1])-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#6](-[#1])(-[#1])-[#1])-c:1:c(:c(:c(:c(:c:1-[#8]-[#1])-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#6](-[#1])(-[#1])-[#1])-[#6](-[#1])(-[#1])-[#1])-[#1])-[#6](-[#1])(-[#1])-c:2:c:c:c(:c(:c:2-[#1])-[#1])-[#8]-[#1])-[#1],PAINS,6,0
792,4,diazox_E(1),[#7](-[#1])(-[#1])-c:1:c(-[#7](-[#1])-[#1]):c(:c(-[#1]):c:2:n:o:n:c:1:2)-[#1],PAINS,6,0
793,4,anil_NH_no_alk_B(1),"[#7](-[#1])(-[#1])-c:1:c(:c(:c(:c(:c:1-[#7](-[#1])-[#16](=[#8])=[#8])-[#1])-[#7](-[#1])-[#6](-[#1])-[#1])-[F,Cl,Br,I])-[#1]",PAINS,6,0
794,4,anil_no_alk_A(1),[#7](-[#1])(-[#1])-c:1:c(:c(:c(:c(:c:1-[#7]=[#6]-2-[#6](=[#6]~[#6]~[#6]=[#6]-2)-[#1])-[#1])-[#1])-[#1])-[#1],PAINS,6,0
795,4,anil_no_alk_B(1),[#7](-[#1])(-[#1])-c:1:c(:c(:c(:c(:c:1-n:2:c:c:c:c:2)-[#1])-[#6](-[#1])-[#1])-[#6](-[#1])-[#1])-[#1],PAINS,6,0
796,4,thio_ene_amine_A(1),[#16]=[#6]-[#6](-[#6](-[#1])-[#1])=[#6](-[#6](-[#1])-[#1])-[#7](-[#6](-[#1])-[#1])-[#6](-[#1])-[#1],PAINS,6,0
797,4,het_55_B(1),[#6]-1:[#6]-[#8]-[#6]-2-[#6](-[#1])(-[#1])-[#6](=[#8])-[#8]-[#6]-1-2,PAINS,6,0
798,4,cyanamide_A(1),[#8]-[#6](=[#8])-[#6](-[#1])(-[#1])-[#16;X2]-[#6](=[#7]-[#6]#[#7])-[#7](-[#1])-c:1:c:c:c:c:c:1,PAINS,6,0
799,4,ene_one_one_A(1),[#8]=[#6]-[#6]-1=[#6](-[#16]-[#6](=[#6](-[#1])-[#6])-[#16]-1)-[#6]=[#8],PAINS,6,0
800,4,ene_six_het_D(1),[#8]=[#6]-1-[#7]-[#7]-[#6](=[#7]-[#6]-1=[#6]-[#1])-[!#1]:[!#1],PAINS,6,0
801,4,ene_cyano_E(1),[#8]=[#6]-[#6](-[#1])=[#6](-[#6]#[#7])-[#6],PAINS,6,0
802,4,ene_cyano_F(1),[#8](-[#1])-[#6](=[#8])-c:1:c(:c(:c(:c(:c:1-[#8]-[#1])-[#1])-c:2:c(-[#1]):c(:c(:o:2)-[#6](-[#1])=[#6](-[#6]#[#7])-c:3:n:c:c:n:3)-[#1])-[#1])-[#1],PAINS,6,0
803,4,hzone_furan_C(1),c:1:c(:c:c:c:c:1)-[#7](-c:2:c:c:c:c:c:2)-[#7]=[#6](-[#1])-[#6]:3:[#6](:[#6](:[#6](:[!#1]:3)-c:4:c:c:c:c(:c:4)-[#6](=[#8])-[#8]-[#1])-[#1])-[#1],PAINS,6,0
804,4,anil_no_alk_C(1),[#7](-[#1])(-[#1])-c:1:c(:c(:c(:c(:c:1-[#1])-[#1])-c:2:c(-[#1]):c(:c(-[#6](-[#1])-[#1]):o:2)-[#6]=[#8])-[#1])-[#1],PAINS,6,0
805,4,hzone_acid_D(1),[#8](-[#1])-[#6](=[#8])-c:1:c:c:c(:c:c:1)-[#7]-[#7]=[#6](-[#1])-[#6]:2:[#6](:[#6](:[#6](:[!#1]:2)-c:3:c:c:c:c:c:3)-[#1])-[#1],PAINS,6,0
806,4,hzone_furan_E(1),[#8](-[#1])-[#6](=[#8])-c:1:c:c:c:c(:c:1)-[#6]:[!#1]:[#6]-[#6]=[#7]-[#7](-[#1])-[#6](=[#8])-[#6](-[#1])(-[#1])-[#8],PAINS,6,0
807,4,het_6_pyridone_NH2(1),[#8](-[#1])-[#6]:1:[#6](:[#6]:[!#1]:[#6](:[#7]:1)-[#7](-[#1])-[#1])-[#6](-[#1])(-[#1])-[#6](=[#8])-[#8],PAINS,6,0
808,4,imine_one_fives_D(1),[#6]-1(=[!#6&!#1])-[#6](-[#7]=[#6]-[#16]-1)=[#8],PAINS,6,0
809,4,pyrrole_M(1),n2(-c:1:c:c:c:c:c:1)c(c(-[#1])c(c2-[#6]=[#7]-[#8]-[#1])-[#1])-[#1],PAINS,6,0
810,4,pyrrole_N(1),n2(-[#6](-[#1])-c:1:c(:c(:c:c(:c:1-[#1])-[#1])-[#1])-[#1])c(c(-[#1])c(c2-[#6]-[#1])-[#1])-[#6]-[#1],PAINS,6,0
811,4,pyrrole_O(1),n1(-[#6](-[#1])-[#1])c(c(-[#6](=[#8])-[#6])c(c1-[#6]:[#6])-[#6])-[#6](-[#1])-[#1],PAINS,6,0
812,4,ene_cyano_G(1),n1(-[#6])c(c(-[#1])c(c1-[#6](-[#1])=[#6](-[#6]#[#7])-c:2:n:c:c:s:2)-[#1])-[#1],PAINS,6,0
813,4,sulfonamide_J(1),n3(-c:1:c:c:c:c:c:1-[#7](-[#1])-[#16](=[#8])(=[#8])-c:2:c:c:c:s:2)c(c(-[#1])c(c3-[#1])-[#1])-[#1],PAINS,6,0
814,4,misc_pyrrole_benz(1),n2(-c:1:c(:c(:c(:c(:c:1-[#1])-[#1])-[#1])-[#1])-[#6](=[#8])-[#7](-[#1])-[#6](-[#1])(-[#6](-[#1])-[#1])-[#6](-[#1])(-[#1])-[#8]-[#6]:[#6])c(c(-[#1])c(c2-[#1])-[#1])-[#1],PAINS,6,0
815,4,thio_urea_R(1),c:1(:c:c:c:c:c:1)-[#7](-[#1])-[#6](=[#16])-[#7]-[#7](-[#1])-[#6](-[#1])=[#6](-[#1])-[#6]=[#8],PAINS,6,0
816,4,ene_one_one_B(1),[#6]-1(-[#6](=[#8])-[#6](-[#1])(-[#1])-[#6]-[#6](-[#1])(-[#1])-[#6]-1=[#8])=[#6](-[#7]-[#1])-[#6]=[#8],PAINS,6,0
817,4,dhp_amino_CN_H(1),[#7](-[#1])(-[#1])-[#6]-1=[#6](-[#6]#[#7])-[#6](-[#1])(-[#6]:[#6])-[#16]-[#6;X4]-[#16]-1,PAINS,6,0
818,4,het_66_anisole(1),[#6](-[#1])(-[#1])-[#8]-c:1:c(:c(:c(:c(:c:1-[#1])-[#1])-[#1])-[#1])-[#7](-[#1])-c:2:c:c:n:c:3:c(:c:c:c(:c:2:3)-[#8]-[#6](-[#1])-[#1])-[#8]-[#6](-[#1])-[#1],PAINS,6,0
819,4,thiazole_amine_N(1),[#6](-[#1])(-[#1])-[#8]-c:1:c(:c(:c(:c(:c:1-[#1])-[#1])-[#8]-[#6](-[#1])-[#1])-[#1])-[#7](-[#1])-c:2:n:c(:c:s:2)-c:3:c:c:c(:c:c:3)-[#8]-[#6](-[#1])-[#1],PAINS,6,0
820,4,het_pyridiniums_C(1),[#6]~1~3~[#7](-[#6]:[#6])~[#6]~[#6]~[#6]~[#6]~1~[#6]~2~[#7]~[#6]~[#6]~[#6]~[#7+]~2~[#7]~3,PAINS,6,0
821,4,het_5_E(1),[#7]-3(-c:2:c:1:c:c:c:c:c:1:c:c:c:2)-[#7]=[#6](-[#6](-[#1])-[#1])-[#6](-[#1])(-[#1])-[#6]-3=[#8],PAINS,6,0
822,5,"2,2-dimethyl-4,5-dicarboxy-dithiole",C1(C)(C)SC(C(=O)O)=C(C(=O)O)S1,SureChEMBL,5,0
823,5,"2,3,4_trihydroxyphenyl",c([OH])c([OH])c([OH]),SureChEMBL,5,0
824,5,"2,3,5_trihydroxyphenyl",c([OH])c([OH])cc([OH]),SureChEMBL,5,0
825,5,acid_anhydrides,C(=O)OC(=O),SureChEMBL,5,0
826,5,acid_halides,"[S,C](=[O,S])[F,Br,Cl,I]",SureChEMBL,5,0
827,5,Acridine,c1c2cc4ccccc4nc2ccc1,SureChEMBL,5,0
828,5,Active_Phosphate,"P(=S)([OH1,O$(O[#6])])([OH1,O$(O[#6])])[S,O]",SureChEMBL,5,0
829,5,acyl_cyanide,C(=O)-C#N,SureChEMBL,5,0
830,5,Adjacent_Ring_Double_Bonds,[*;R]=[*;R]=[*;R],SureChEMBL,5,0
831,5,Aldehyde,[#6][C!H0]=O,SureChEMBL,5,0
832,5,Aliphatic_Triflate,COS(=O)(=O)C(F)(F)F,SureChEMBL,5,0
833,5,alkyl_halides,"[Br,Cl,I][CX4;CH,CH2]",SureChEMBL,5,0
834,5,AlkylEnamine,"[C;H1$(C([#6;!$(C=O)])),H0$(C([#6;!$(C=O)])[#6;!$(C=O)])]=[CH1]!@N([#6;!$(C(=O))])[#6;!$(C(=O))]",SureChEMBL,5,0
835,5,Allene,*=C=*,SureChEMBL,5,0
836,5,Alpha_Halo_Carbonyl,"[C;!$(C[N])](=O)!@[C;h1,h2;H1,H2][F,Cl,Br,I]",SureChEMBL,5,0
837,5,amidotetrazole,c1nnnn1C=O,SureChEMBL,5,0
838,5,Amino_Naphtalimide,c1(N)ccc(C(=O)NC3(=O))c(c3ccc2)c21,SureChEMBL,5,0
839,5,Aminonitrile,NC#N,SureChEMBL,5,0
840,5,Anhydride,[#6]C(=O)OC(=O)[#6],SureChEMBL,5,0
841,5,Any_Carbazide,O=*N=[N+]=[N-],SureChEMBL,5,0
842,5,aromatic_azides,cN=N=N,SureChEMBL,5,0
843,5,Azanitrone,N=[N+]([O-])C,SureChEMBL,5,0
844,5,azoalkanals,[N;R0]=[N;R0]CC=O,SureChEMBL,5,0
845,5,Azobenzene,c1ccccc1[N!r]=[N!r]c2ccccc2,SureChEMBL,5,0
846,5,Azocyanamide,[N;R0]=[N;R0]C#N,SureChEMBL,5,0
847,5,b-Carbonyl_Quaternary_Nitrogen,"C(=O)CC[N+,n+]",SureChEMBL,5,0
848,5,benzylic_quaternary_nitrogen,"cC[N+,NX4]",SureChEMBL,5,0
849,5,beta-carbonyl_quaternary_nitrogen,"C(=O)C[N+,n+,NX4,nX4]",SureChEMBL,5,0
850,5,Beta-Fluoro-ethyl-ON,"[C;H2$(CF),H1$(C(F)F)]!@[CH2][N,O]",SureChEMBL,5,0
851,5,biotin_analogue,C12C(NC(N1)=O)CSC2,SureChEMBL,5,0
852,5,carbazides,C(=O)N=N=N,SureChEMBL,5,0
853,5,carbodiimides,N=C=N,SureChEMBL,5,0
854,5,CCl3-CHO_releasing,"C(Cl)(Cl)(Cl)C([O,S])[NX3]",SureChEMBL,5,0
855,5,Chloramidine,[Cl]C([C&R0])=N,SureChEMBL,5,0
856,5,Conjugated_Dithioether,SC(=[!r])S,SureChEMBL,5,0
857,5,Crown_Ether_12CRO4,O1CCOCCOCCOCC1,SureChEMBL,5,0
858,5,Crown_Ether_15CRO5,O1CCOCCOCCOCCOCC1,SureChEMBL,5,0
859,5,Crown_Ether_16CRO6,O1CCOCCOCCOCCOCCOCC1,SureChEMBL,5,0
860,5,crown_ethers,[O;R1][C;R1][C;R1][O;R1][C;R1][C;R1][O;R1],SureChEMBL,5,0
861,5,cyanamide,N[CH2]C#N,SureChEMBL,5,0
862,5,Cyanophosphonate,P(OCC)(OCC)(=O)C#N,SureChEMBL,5,0
863,5,Cyanohydrin,N#CC[OH1],SureChEMBL,5,0
864,5,di_and_triphosphates,P(=O)([OH])OP(=O)[OH],SureChEMBL,5,0
865,5,Diacetylene,C#CC#C,SureChEMBL,5,0
866,5,Diazoalkane,C=[N+]=[N-],SureChEMBL,5,0
867,5,Diazonium_Salt,[N+]#N,SureChEMBL,5,0
868,5,Diene,C!@=[CH1]-C!@=[CH1]-[CX3](=O),SureChEMBL,5,0
869,5,Dinitrobenzene_1,c1c([N+](=O)[O-])c([N+](=O)[O-])ccc1,SureChEMBL,5,0
870,5,Dinitrobenzene_2,c1c([N+](=O)[O-])ccc([N+](=O)[O-])c1,SureChEMBL,5,0
871,5,Dinitrobenzene_3,c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1,SureChEMBL,5,0
872,5,disulfides,[SX2][SX2],SureChEMBL,5,0
873,5,Dithiocarbamate,NC(=S)S,SureChEMBL,5,0
874,5,Dithiole-2-thione,S1SC=CC1=S,SureChEMBL,5,0
875,5,Dithiole-3-thione,S1C=CSC1=C,SureChEMBL,5,0
876,5,Dithiomethylene_acetal,S[C;!$(C=*)]S,SureChEMBL,5,0
877,5,Enyne,C=!@CC#C,SureChEMBL,5,0
878,5,"epoxides,_thioepoxides,_aziridines","C1[O,S,N]C1",SureChEMBL,5,0
879,5,ester_of_HOBT,C(=O)Onnn,SureChEMBL,5,0
880,5,Flavin,"c1cccc(NC(=NC(=[N,S,O])NC(=O)3)C3=N2)c12",SureChEMBL,5,0
881,5,Fluorescein,c1cc(O)cc(OC(=CC(=O)C=C3)C3=C2)c12,SureChEMBL,5,0
882,5,Fluorinated_Carbon_1,C(C(CF)F)F,SureChEMBL,5,0
883,5,Fluorinated_Carbon_2,C(C(F)F)(F)F,SureChEMBL,5,0
884,5,four_member_lactones,C1(=O)OCC1,SureChEMBL,5,0
885,5,geminal_amines,[NH1;!r][CX4][NH1;!r],SureChEMBL,5,0
886,5,geminal_dinitriles,N#CCC#N,SureChEMBL,5,0
887,5,"halo-pyridine,_-diazoles_and_-triazoles","[Cl,Br,I]c1[c,n][c,n][c,n][c,n]n1",SureChEMBL,5,0
888,5,hydrazothiourea,N=NC(S)N,SureChEMBL,5,0
889,5,Imidazolium,c1[n+]([#6])ccn1([#6]),SureChEMBL,5,0
890,5,Imine2,"[#6,#8,#16]-[CH1]=[NH1]",SureChEMBL,5,0
891,5,imines_(not_ring),"[#6][C;R0](=[N;R0,O0])[#6]",SureChEMBL,5,0
892,5,isocyanates_and_isothiocyanates,"N=C=[S,O]",SureChEMBL,5,0
893,5,isonitrile,[N+]#[C-],SureChEMBL,5,0
894,5,ketene,C=C=O,SureChEMBL,5,0
895,5,Lawesson_Reagent_Derivatives,P(=S)(S)S,SureChEMBL,5,0
896,5,"methylidene-1,3-dithiole",S1C=CSC1=S,SureChEMBL,5,0
897,5,Michael_Phenyl_Ketone,c1ccccc1C(=O)C=!@CC(=O)!@*,SureChEMBL,5,0
898,5,N-halo,"[NX3,NX4][F,Cl,Br,I]",SureChEMBL,5,0
899,5,Nitrobenz-azadiazole_1,"c1ccc(n[o,s]n2)c2c1[N+](=O)[O-]",SureChEMBL,5,0
900,5,Nitrobenz-azadiazole_2,"c1c([N+](=O)[O-])cc(n[o,s]n2)c2c1",SureChEMBL,5,0
901,5,nitrosamine,N-[N;X2](=O),SureChEMBL,5,0
902,5,nitroso,[N&D2](=O),SureChEMBL,5,0
903,5,noname,"N1=C[S,NH1]C(=[C,N,P][C,N,O,P])C1(=O)",SureChEMBL,5,0
904,5,N-Oxide_aliphatic,[N+!$(N=O)][O-X1],SureChEMBL,5,0
905,5,N-S_(not_sulfonamides),[#6][S!$(S(~[OD1])~[OD1])][N;H0],SureChEMBL,5,0
906,5,Orthoester,C(O)(O)[OH],SureChEMBL,5,0
907,5,o-tertbutylphenol,c1c([OH1])c(C(C)(C)C)ccc1,SureChEMBL,5,0
908,5,Oxobenzothiepine,C1(=O)C=CCSC=C1,SureChEMBL,5,0
909,5,P_or_S_Halides,"[P,S][Cl,Br,F,I]",SureChEMBL,5,0
910,5,p-Aminoaryl_diazo,Nc1aaa(N!@=N)aa1,SureChEMBL,5,0
911,5,PCP,PCP,SureChEMBL,5,0
912,5,paranitrophenyl_esters,C(=O)Oc1ccc([N+](=O)[O-])cc1,SureChEMBL,5,0
913,5,pentahalophenyl,"c1c([F,Cl])c([F,Cl])c([F,Cl])c([F,Cl])c1([F,Cl])",SureChEMBL,5,0
914,5,pentafluorophenyl_esters,C(=O)Oc1c(F)c(F)c(F)c(F)c1(F),SureChEMBL,5,0
915,5,peroxide,[#8]~[#8],SureChEMBL,5,0
916,5,Phenanthrene,c12cccc3c1c4c(cc3)cccc4cc2,SureChEMBL,5,0
917,5,Phenylester,C(=O)!@Oc1ccccc1,SureChEMBL,5,0
918,5,phosphonate_esters,[#6]P(=O)(~O)O[#6],SureChEMBL,5,0
919,5,phosphoramides,NP(=O)(N)N,SureChEMBL,5,0
920,5,phosphorane,C=P,SureChEMBL,5,0
921,5,Phosphorus_Halide,"[S,P][F,Cl,Br,I]",SureChEMBL,5,0
922,5,Polyene,C=!@CC=!@C,SureChEMBL,5,0
923,5,polyenes,C=CC=CC=CC=C,SureChEMBL,5,0
924,5,polyene_chain_between_aromatics,cC=CC=CC=Cc,SureChEMBL,5,0
925,5,polyines,CC#CC#CC,SureChEMBL,5,0
926,5,Polynuclear_Aromatic_1,c1cccc(cc(cccc2)c2c3)c13,SureChEMBL,5,0
927,5,Polynuclear_Aromatic_2,c1cccc(c(cccc2)c2cc3)c13,SureChEMBL,5,0
928,5,Polysulfide,*[SX2][SX2][SX2]*,SureChEMBL,5,0
929,5,Sulphur_Halide,"[#16][F,Cl,Br,I]",SureChEMBL,5,0
930,5,pyrene_fragments,c1c2cccc3c2c4c(cc3)cccc4c1,SureChEMBL,5,0
931,5,Pyrylium,c1ccc[o+]c1,SureChEMBL,5,0
932,5,reactive_carbonyls,"[C;!r](=[O,S])[S;!r]",SureChEMBL,5,0
933,5,reactive_carbonyls,"[C;!r](=[O,S])[CD2;!r][F,Br,Cl]",SureChEMBL,5,0
934,5,Ring_Triple_Bond,"[C,c;R]#[C,c;R]",SureChEMBL,5,0
935,5,S=N_(not_ring),[S;R0]=[N;R0],SureChEMBL,5,0
936,5,Sulfonate_Ester,O=[SX4](=O)OC,SureChEMBL,5,0
937,5,sulfonyl_cyanide,S(=O)(=O)C#N,SureChEMBL,5,0
938,5,Sulphate_Ester,"COS(=O)O[C,c]",SureChEMBL,5,0
939,5,sulphonates,"COS(=O)(=O)[C,c]",SureChEMBL,5,0
940,5,Sulphur_Nitrogen_single_bond,[SX2H0]!@[N],SureChEMBL,5,0
941,5,Tetraazinane,C1NNC=NN1,SureChEMBL,5,0
942,5,Thiocyanate,SC#N,SureChEMBL,5,0
943,5,thioesters,"C[O,S;R0][C;R0](=S)",SureChEMBL,5,0
944,5,thioles_(not_aromatic),[!a][SX2;H1],SureChEMBL,5,0
945,5,Thiophosphothionate,"P(=S)(-[S;H1,H0$(S(P)C)])(-[O;H1,H0$(O(P)C)])(-N(C)C)",SureChEMBL,5,0
946,5,thiourea,[N;!r][C;!r](=S)[N;!r],SureChEMBL,5,0
947,5,Three_Membered_Heterocycle,"*1[O,S]*1",SureChEMBL,5,0
948,5,Tri_Pentavalent_S,"[#16v3,#16v5]",SureChEMBL,5,0
949,5,Triacyloxime,C(=O)N(C(=O))OC(=O),SureChEMBL,5,0
950,5,Triazole,c1cnnn1!@C!@[NH1][#6],SureChEMBL,5,0
951,5,triflate,OS(=O)(=O)(C(F)(F)(F)),SureChEMBL,5,0
952,5,Triphenyl_Boranyl,B(c1ccccc1)(c2ccccc2)c3ccccc3,SureChEMBL,5,0
953,5,triphenylphosphines,P(c1aaaaa1)(c1aaaaa1)(c1aaaaa1),SureChEMBL,5,0
954,5,Triphenyl_Silyl,[Si](c1ccccc1)(c2ccccc2)(c3ccccc3),SureChEMBL,5,0
955,5,Vinyl_Halide,"[Cl,Br,I]C=[!O!R]",SureChEMBL,5,0
956,5,Vinyl_Sulphone,"[#6][CH1]!@=[CH1][S;H1,H0$(S(C)C)](=O)(=O)",SureChEMBL,5,0
957,5,sulphates,[#6]S(=O)(=O)O,SureChEMBL,5,0
958,5,tropone,C1C(=O)C=CC=CC=1,SureChEMBL,5,0
959,5,Oxime,"[#6]C(=!@N[$(OC),$([OH])])[#6]",SureChEMBL,5,0
960,5,hydrazone,[#6]C(=!@NNa)[#6],SureChEMBL,5,0
961,5,Nitrosone_not_nitro,[$(N(~!@[#6])!@O);!$([N+]([O-])=O)],SureChEMBL,5,0
962,5,Thiocarbonyl_group,C=S,SureChEMBL,5,0
963,5,enamine_like,C=[NH],SureChEMBL,5,0
964,5,analine,"c1ccccc1[NH2,NH3+]",SureChEMBL,5,0
965,5,acid_anhydrides_2,"[#6]C(=O)!@OC(=!@[N,O])[#6]",SureChEMBL,5,0
966,5,trifluroacetate_amide,FC(F)(F)C(=O)N,SureChEMBL,5,0
967,5,triple_bond,[#6]C#[CH],SureChEMBL,5,0
968,5,Allene,C=C=C,SureChEMBL,5,0
969,5,thiatetrazolidine,"[$(Sc1nnn[nH,n-]1),$(Sc1nn[nH,n-]n1)]",SureChEMBL,5,0
970,5,glycol,"[#6][O;R0][$(C([#6])[#6]),$([CH][#6]),$([CH2])][O;R0][#6]",SureChEMBL,5,0
971,5,oxy-amide,[#6]C(=O)!@C!@C(=O)N,SureChEMBL,5,0
972,5,formate_formide,"O=[CH][O,N][#6]",SureChEMBL,5,0
973,5,pyranone,O=C1C=COC=C1,SureChEMBL,5,0
974,5,Coumarin,c1cc2C=CC(=O)Oc2cc1,SureChEMBL,5,0
975,5,aminothiazole,s1ccnc1[N!H0],SureChEMBL,5,0
976,5,Thiazolidinone,O=C1CSCN1,SureChEMBL,5,0
977,5,Thiomorpholinedione,N1C(=O)CSCC1=O,SureChEMBL,5,0
