mol_id,smiles,NR-AR-LBD,NR-AR,NR-PPAR-gamma,NR-ER,NR-Aromatase,SR-MMP,SR-p53,NR-AhR,SR-ARE,NR-ER-LBD,SR-HSE,SR-ATAD5
TOX16489,C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@H]12,,,,,,,,,,,0,
TOX2055,CC(=O)OC(C)(C)C,0,0,0,0,0,0,0,0,0,0,0,0
TOX15592,CCCCCCCC/C=C/CCCOC(C)=O,0,0,0,0,0,0,0,0,0,0,1,0
TOX26739,NCCNC(=O)c1ccc(Cl)cn1,0,0,0,0,0,0,0,0,0,0,0,0
TOX26738,O=C(O)Cn1c(C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc2ccccc21,,0,1,0,0,,0,,1,0,,0
TOX26730,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(C)c(CC(=O)[O-])s3)CS[C@H]12)c1csc(N)n1,0,0,0,0,,0,0,0,,0,,0
TOX26733,CCN(CC)CCOC(=O)c1cccnc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0,0,0,0,0,0,0,0,,0,,0
TOX26732,O=S(=O)([O-])CCCS(=O)(=O)[O-],0,0,0,0,0,0,0,0,,0,,0
TOX26734,Nc1c2c(nc3c1CCCC3)CCC2,0,0,0,0,0,0,0,0,0,0,0,0
TOX26736,CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,0,0,0,0,0,0,0,0,,0,,0
TOX26227,O=C(Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O,,0,0,,0,1,1,0,,0,1,0
TOX26226,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0,0,0,0,,,0,,1,0,0,0
TOX26225,O=S(c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O,0,0,,0,0,,1,0,,0,1,0
TOX26224,OC[C@H]1O[C@H](O[C@@]2(CO)O[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0,0,0,0,0,0,0,,,0,,0
TOX26223,CCOc1ccc(N=Nc2ccc(N)cc2N)cc1,0,1,0,1,,1,0,1,,,,1
TOX26222,c1ccc(OCc2ccc(CCCN3CCOCC3)cc2)cc1,0,0,0,0,0,0,0,0,1,0,0,0
TOX26221,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12,0,0,0,0,0,0,,,0,0,0,0
TOX26220,CC(NNC(=O)c1ccccc1)c1ccccc1,0,0,0,1,,1,0,,,0,,1
TOX26229,CC(=O)Nc1ccc(OCCOCCOc2ccc(NC(C)=O)cc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX26228,O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1,,0,0,0,0,,0,,,0,,0
TOX4337,CCN(CC)C(=O)SCc1ccc(Cl)cc1,0,0,0,0,0,,0,0,0,0,0,0
TOX4331,[TlH2+],0,0,,0,1,0,,0,0,0,0,0
TOX2445,Oc1ccc(Cc2ccc(O)cc2)cc1,,0,0,1,,1,0,0,1,1,0,0
TOX4338,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,0,0,0,0,0,0,0,,0,0,0,0
TOX2446,Oc1ccccc1Cc1ccccc1O,0,0,0,0,0,1,0,0,1,,0,0
TOX2111,CCC(=O)Nc1ccc(Cl)c(Cl)c1,0,0,0,,0,,0,1,0,0,0,0
TOX7978,CC(C)(C)c1cc(CCC(=O)NN)cc(C(C)(C)C)c1O,0,0,0,0,0,,0,,0,0,0,0
TOX7975,C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC,0,0,0,,0,0,0,0,0,0,0,0
TOX7974,CC(=O)OC1CCC(C(C)(C)C)CC1,0,0,0,0,0,,0,0,0,0,0,0
TOX7970,CC(C)(O)CCCC1=CCC(C=O)CC1,0,0,0,1,0,,0,0,,0,0,0
TOX4059,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,0,0,0,,0,0,0,1,,1,0,1
TOX4051,CC(C)OP(C)(=O)OC(C)C,0,0,0,0,0,0,0,0,0,0,0,0
TOX2448,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0,0,,0,1,0,0,0,1,0,0,0
TOX4052,CC1=C(C)S(=O)(=O)CCS1(=O)=O,0,0,1,0,1,0,0,0,1,0,0,0
TOX4055,COS(=O)(=O)OC,0,0,0,0,0,0,0,0,0,0,0,0
TOX4057,CNC,0,0,0,0,0,0,0,0,0,0,0,0
TOX27178,CCCCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC,0,0,0,0,0,0,0,0,0,0,0,0
TOX27179,CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(C)C,0,0,0,1,0,0,0,0,0,0,0,0
TOX27173,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,0
TOX27174,CCCCOCCOC(=O)c1ccccc1C(=O)OCCOCCCC,0,0,0,0,,0,0,1,0,0,1,0
TOX27176,c1ccc(C2CC=CCC2)cc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX27177,Cc1ccc(-c2ccccc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX31508,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,,,,,,,,,,,0,
TOX31509,COC(=O)c1cc(Cl)ccc1OC,,,,,,,,,0,,0,
TOX31507,COC(=O)c1cc(S(N)(=O)=O)ccc1OC,,,,,,,,,0,,0,
TOX31504,CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,,,,,,,,,,,0,
TOX31505,CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(=O)O,,,,,,,,,0,,0,
TOX31502,COC(=O)Nc1nc2cc(C(=O)C3CC3)ccc2[nH]1,,,,,,,,,0,,0,
TOX31503,O=C1Nc2cc(Cl)ccc2Oc2ccccc21,,,,,,,,,1,,0,
TOX31500,Nc1c(I)cc(I)c(C(=O)N(CCC(=O)O)c2ccccc2)c1I,,,,,,,,,0,,0,
TOX31501,CNC(=O)c1cnn(-c2nc3c(ncn3[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c(N)n2)c1,,,,,,,,,0,,0,
TOX20776,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c21,0,0,0,,0,,0,,0,0,0,0
TOX20770,CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,0,0,0,1,0,1,1,0,,1,,0
TOX28553,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,0,0,,,0,0,0,0,,0,0,
TOX28880,CC(C)CC(NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](CO)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](Cc1c[nH]cn1)NC(=O)[C@H]1CCC(=O)N1)C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O,0,0,0,0,0,0,0,0,0,0,0,0
TOX24670,Clc1cccc(Cl)c1N=C1NCCN1,0,0,0,0,0,0,0,0,0,0,0,0
TOX28550,[Zn+2].O=C([O-])c1ccccc1O.O=C([O-])c1ccccc1O,0,0,0,0,0,0,0,0,,0,,0
TOX28885,CC(=O)NC(CCC(N)=O)C(=O)O,0,0,0,0,0,0,0,0,0,0,0,0
TOX28884,Cc1cc(-n2c(=O)[nH]c(=O)n(C)c2=O)ccc1Oc1ccc(S(=O)(=O)C(F)(F)F)cc1,,0,,,0,0,0,0,,0,,0
TOX28887,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc32)[C@H](O)C1,,0,,,,,0,0,,0,0,0
TOX28554,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,0,0,,0,,,0,0,,0,,0
TOX28889,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1,1,0,1,,0,0,0,,0,,0
TOX28888,O=P([O-])([O-])OC(CO)CO,0,0,0,0,0,0,0,0,,0,,0
TOX24854,C=COCCCCO,0,0,0,0,0,0,0,0,0,0,0,0
TOX24679,CCCCCCCCP(=O)(O)O,0,0,0,0,0,0,0,,0,0,0,0
TOX24852,c1cc(CCCc2ccncc2)ccn1,0,0,0,0,1,0,0,,0,0,0,0
TOX24851,C=CC(=O)OCC(O)COc1ccccc1,,0,1,0,,,,0,,0,,0
TOX31641,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCCC1,,,,,,,,,1,,0,
TOX31640,CC(C(O)c1ccccc1)N(C)C/C=C/c1ccccc1,,,,,,,,,,,0,
TOX31643,Clc1ccc2c(c1)Nc1ccccc1S2,,,,,,,,,,,0,
TOX31642,Cc1c(F)cc2c(=O)c(C(=O)O)cn3c2c1CCC3C,,,,,,,,,0,,0,
TOX31645,COCCOCC(OC)OC,,,,,,,,,0,,0,
TOX31644,c1ccc(N2CCNCC2)cc1,,,,,,,,,0,,0,
TOX31646,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C(C(C)=O)[C@@]4(C)CC[C@@H]32)C1,,,,,,,,,1,,0,
TOX28777,CN(C)C(=O)CNC(=O)Cc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX28776,CCOC(=O)c1ccc(NC(=O)CN2CCCCC2)cc1,0,0,0,,,0,0,0,0,0,0,0
TOX28775,CC(C(O)c1ccccc1)N(C)CCOC(c1ccccc1)c1ccccc1,0,0,,,,,0,0,0,0,0,0
TOX28774,CC(=O)O[C@H]1C(=O)O[C@@H]2[C@H]1OC(=O)[C@H]2OC(C)=O,0,0,0,,0,0,0,0,1,0,0,0
TOX28773,N[C@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4C[C@H]4F)c3c2Cl)CC12CC2,0,0,0,0,,0,0,0,0,0,0,0
TOX28772,O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2,0,0,,,,0,0,1,,0,0,0
TOX28771,CO[C@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@H]21,0,0,0,0,0,0,0,0,,0,0,0
TOX28770,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0,0,0,0,0,0,0,0,0,0,0,0
TOX28779,C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC,0,0,0,1,0,,0,0,0,0,0,0
TOX28778,Cc1ccc2c(n1)Oc1ccc(C(C)C(=O)OCC(=O)N(C)C)cc1C2,0,1,0,0,,0,0,,0,0,0,1
TOX6202,O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl,0,0,0,0,,0,0,0,1,,0,0
TOX6203,O=[N+]([O-])c1cc(Cl)c(Cl)cc1Cl,0,0,0,0,0,0,0,0,1,0,0,0
TOX9250,C=CC1CC2C=CC1C2,0,0,0,0,0,,0,0,0,0,0,0
TOX6207,Oc1ccc(Cl)c(Cl)c1Cl,0,0,0,0,0,1,,,,,0,0
TOX6204,O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl,0,0,0,0,,0,0,,0,0,0,0
TOX6205,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1,0,0,0,0,,0,,0,,0,0,0
TOX6208,Oc1cc(Cl)cc(Cl)c1Cl,0,0,,,0,1,,1,1,0,0,0
TOX6209,Oc1c(Cl)ccc(Cl)c1Cl,0,0,0,0,0,1,0,0,1,0,0,0
TOX5012,C=C(Cl)CCl,0,0,0,0,0,0,0,0,0,0,0,0
TOX5013,Clc1nc2ccccc2nc1Cl,,0,1,0,,,0,0,0,0,0,0
TOX5010,OC(CCl)CCl,0,0,0,0,0,0,0,0,0,0,0,0
TOX2043,O=C(O)c1cccc(C(=O)O)n1,0,0,0,0,0,0,0,0,,0,0,0
TOX5017,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,0,0,0,1,,1,0,0,0,1,0,0
TOX5014,ClC(Cl)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX2047,CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1,0,0,0,0,0,0,0,0,,0,,0
TOX2048,O=c1cc(-c2ccccc2)oc2ccccc12,0,0,0,1,,,0,1,1,,0,1
TOX2049,Cc1cc(C)c(O)c(C)c1,0,0,0,0,0,0,0,0,0,0,0,0
TOX5018,C1CCC(NC2CCCCC2)CC1,0,0,0,0,0,0,0,0,0,0,0,0
TOX3645,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0,0,0,0,0,,0,0,0,0,0,0
TOX24509,O=C(O)c1nc(Cl)c(Cl)c(Cl)c1Cl,,0,0,0,0,0,0,0,1,0,0,0
TOX25103,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,0,1,0,1,0,0,0,0,,0,,0
TOX25101,C[N+]1([O-])[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,0,0,0,0,0,0,0,0,,0,,0
TOX25107,O=C(O)CP(=O)(O)O,0,0,0,0,0,0,0,0,0,0,0,0
TOX25105,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,0,0,0,0,0,,,0,0,0,0,0
TOX25109,CNCCC=C1c2ccccc2CCc2ccccc21,0,0,,0,,,0,0,,0,,0
TOX25108,Cc1cc(C(=O)O)c(C)n1-c1cccc(C(=O)O)c1.O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,0,0,0,,0,0,0,0,,0,,0
TOX79,O=C([O-])CC(O)(CC(=O)O)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,0
TOX71,Nc1ccc(-c2ccccc2)cc1,0,0,0,1,,0,0,1,0,0,0,0
TOX70,NCCCCCC(=O)O,,,,,,,,,0,,0,
TOX72,Nc1ccc(-c2ccccc2)cc1,0,0,0,1,,0,0,1,1,0,0,
TOX74,NCC1(CC(=O)O)CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0
TOX76,Nc1nc[nH]n1,0,0,0,1,0,0,0,0,0,0,0,0
TOX12474,CC1CCCCC1NC(=O)Nc1ccccc1,0,0,0,,,1,0,,0,0,0,0
TOX12470,CCNP(=S)(OC)O/C(C)=C/C(=O)OC(C)C,0,0,0,0,0,,0,1,0,0,0,0
TOX22592,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)c3ccccc3[nH]c2=S)CC1,,0,0,0,0,0,0,0,,0,1,0
TOX22594,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,0,0,,0,0,0,0,1,0,0,0
TOX876,Cc1cc(O)ccc1O,0,0,,0,,0,,1,1,0,0,
TOX877,Cc1cccc2ccccc12,0,0,0,0,0,0,0,0,0,0,0,0
TOX870,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,,0,,,,1,,0,,,1,
TOX7159,O=C1CCCCCO1,0,0,0,0,0,0,0,0,0,0,0,0
TOX7158,O=C(Cl)OCc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX878,Cc1ccc2ccccc2c1,0,0,0,0,0,0,0,0,,0,0,0
TOX1483,O=CCc1ccccc1,0,0,0,0,0,1,0,0,,0,0,0
TOX3317,CN1CCN2c3ccccc3Cc3ccccc3C2C1,,0,0,,0,,0,0,0,0,0,0
TOX3316,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0,1,0,1,,0,0,0,,0,,0
TOX3315,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,,,,,,,,,0,,0,
TOX3314,CC(C)(C(=O)c1cccnc1)c1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX3313,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0,0,0,0,0,,0,0,1,0,0,0
TOX3310,CC(=O)Nc1c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I,0,0,0,0,0,0,0,0,,0,,0
TOX4573,c1nc2ccccc2[nH]1,0,0,0,0,0,0,0,0,0,0,0,0
TOX1808,Cc1ccccc1O,0,0,0,0,0,0,0,0,0,0,0,0
TOX1801,CCN(CCO)c1cccc(C)c1,0,0,0,0,0,0,0,0,0,0,0,0
TOX1800,CCN(CC)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX1803,CC(=O)CC(=O)c1ccccc1,0,0,,1,0,0,0,0,0,0,0,0
TOX1802,C1CCC(C2CCCCC2)CC1,0,0,0,0,0,,0,0,0,0,0,0
TOX1805,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,0,0,0,1,,,0,1,1,0,0,1
TOX1804,CCOC(=O)c1ccc(N)cc1,0,0,0,,,0,0,,0,0,0,0
TOX1807,Cc1ccccc1C,0,0,0,0,0,0,0,0,0,0,0,0
TOX4834,O=C/C=C/c1ccccc1,1,1,0,0,0,0,0,0,0,0,0,0
TOX13876,BrCCc1ccccc1,0,0,0,0,0,,0,,,0,0,0
TOX1792,O=Cc1ccccc1O,0,0,0,,0,0,0,0,0,0,0,0
TOX4128,Brc1c(Br)c(Br)c(Br)c(Br)c1Br,0,1,0,0,0,0,0,0,0,0,0,0
TOX306,ClC(Cl)Cl,0,0,0,,0,0,0,0,0,0,0,0
TOX7561,COC(=O)CCSCCC(=O)OC,0,0,0,1,0,0,0,0,0,0,0,0
TOX7565,CC(=O)O[Si](C)(OC(C)=O)OC(C)=O,0,,0,0,0,1,0,0,0,0,0,0
TOX300,ClC(Br)Br,0,0,0,0,0,0,0,0,0,0,0,0
TOX7567,CC(C)(CCl)C(=O)Cl,0,0,0,,,,0,,0,0,,0
TOX308,ClCc1ccccn1,0,0,0,0,0,0,0,0,0,0,0,0
TOX309,ClCc1cccnc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX26030,C[C@]1(Cn2ccnn2)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O,0,0,,0,0,,,0,,,0,0
TOX26036,CC(C)(C)C(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1,1,0,,0,0,0,0,,0,,0
TOX26034,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,0,0,0,1,0,0,0,0,0,1,0,0
TOX26038,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,0,0,0,0,0,0,0,0,0,0,0,0
TOX27342,COc1cccc(-c2ccc(/C=C\CN3CCCCCC3)cc2Cl)c1,0,0,0,,,,,0,,0,0,0
TOX27341,CN(C)C(=O)NC1(c2ccccc2)CCN(CCC[C@@]2(c3ccc(Cl)c(Cl)c3)CCCN(C(=O)c3ccccc3)C2)CC1,0,0,0,0,,,0,0,,0,0,0
TOX27611,CCCC1CCC(=O)O1,0,0,0,0,,0,0,0,0,0,0,0
TOX27610,O=CCCc1ccccc1,0,0,0,1,0,,0,0,0,0,0,0
TOX27344,CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,0,0,0,,0,0,0,0,0,0,0,0
TOX27348,O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1cccc(C(F)(F)F)c1Cl,0,0,,,,,0,0,,0,0,0
TOX27618,CC1CCC(=O)O1,0,0,0,0,0,0,0,0,0,0,0,0
TOX21813,CC1CCC(CO)CC1,0,0,0,0,0,0,0,0,0,0,0,0
TOX21815,CC1CC(O)CC(C)(C)C1,0,0,0,0,0,0,0,0,0,0,0,0
TOX6783,NC(=O)NC(N)=O,0,0,0,0,0,0,0,0,0,0,0,0
TOX6781,CC(C)CC(C)O,0,0,0,0,0,0,0,0,0,0,0,0
TOX6789,CC1COC(=O)O1,0,0,0,0,0,0,0,0,0,0,0,0
TOX24856,CCOC(=O)NCCC[Si](OCC)(OCC)OCC,0,0,0,0,0,0,0,0,0,0,0,0
TOX2861,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,0,0,0,0,0,,0,0,,0,,0
TOX2866,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)=C2CCCCC2)cc1,,,,,,,,,1,,,
TOX2868,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,0,0,0,0,0,0,0,0,0,0,0,0
TOX26698,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,0,0,0,1,,0,0,0,,0,0,0
TOX26699,CC(C)NCC(O)c1ccccc1Cl,0,0,0,0,0,0,0,0,0,0,0,0
TOX26696,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12.O=C(O)CC(O)(CC(=O)O)C(=O)O,0,0,0,0,0,0,0,0,1,0,0,0
TOX26697,C[C@H]1COc2c3c(cc(F)c2C2(N)CC2)c(=O)c(C(=O)O)cn31,0,0,0,0,0,0,0,,0,0,0,0
TOX26695,CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,0,0,0,0,0,0,0,,0,0,0,0
TOX26692,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,,,,,,,,,,,0,
TOX26693,COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,0,0,0,0,0,0,0,0,0,0,0,0
TOX26690,CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,0,0,0,,,1,,0,,0,0,0
TOX26691,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,0,0,0,0,1,,,0,,0,,0
TOX666,OCC1CO1,0,0,0,0,0,0,0,0,0,0,0,0
TOX20694,CCCCOC(=O)c1ccccc1,0,0,0,1,0,0,0,0,0,0,0,0
TOX20697,Cc1c(Cl)cccc1Cl,0,0,0,0,0,,0,0,0,0,0,0
TOX20342,CCC1COC(=O)O1,0,0,0,0,0,0,0,0,0,0,0,0
TOX20343,O=C(CBr)OCc1ccccc1,0,0,0,,0,0,0,0,0,,0,0
TOX20693,CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,0,0,0,0,0,0,0,0,0,0,0,0
TOX20698,CC(C)COP(=O)(OCC(C)C)OCC(C)C,0,0,0,0,,,0,0,0,0,0,0
TOX20699,O=C(O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0,0,1,,0,0,0,0,0,0,0,0
TOX26966,N=C(N)NCCN1CCCCCCC1,,,,,,,,,0,,0,
TOX22276,CCOc1ccccc1O,0,0,0,0,0,0,0,0,0,0,0,0
TOX22273,CC(C)c1ccc(O)c(C(C)C)c1,0,0,0,0,,1,,0,,0,0,0
TOX22279,CC(C)C(=O)OCCOc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX20526,C=C(C)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O,0,0,0,0,0,0,1,0,0,0,0,0
TOX20525,O=C1c2cccc3[nH]nc(c32)-c2ccccc21,0,0,0,0,,1,1,,,,,0
TOX28962,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,0,,,0,,0,0,0,0,0,0,0
TOX28963,c1ccc(C(O[C@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1,0,0,,0,0,,0,,0,0,0,0
TOX28960,OC[C@H]1O[C@@H](OCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,,,,,,,,,0,,0,
TOX28961,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,0,0,1,0,0,,0,,,0,0,0
TOX28966,C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,0,0,0,0,0,0,0,0,0,0,0,0
TOX28967,CC(C)OC(=O)c1cc2c(cccc2OCC(O)CNC(C)(C)C)[nH]1,0,0,0,0,0,0,0,,0,0,0,0
TOX24999,CC1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1,0,0,0,0,0,0,0,0,0,0,0,0
TOX24998,FC(F)(F)C(=NOCC1OCCO1)c1ccc(Cl)cc1,0,0,0,0,0,0,0,0,0,0,0,0
TOX10060,CC(C)(Cl)Cl,0,0,0,0,0,0,0,0,0,0,0,0
TOX24996,CC1CC(=O)CC(C)(C)C1,0,0,0,0,0,,0,0,0,0,0,0
TOX28968,O=C(O)Cc1ccc(OCCNC[C@H](O)c2ccccc2)cc1,,0,0,0,0,0,0,0,0,0,1,0
TOX24994,CCc1ccc2c(c1)C(=O)c1ccccc1C2=O,0,0,0,1,,1,0,1,1,0,0,1
TOX24993,CC(C)(C1CCC(O)CC1)C1CCC(O)CC1,0,0,0,1,0,,0,0,0,,0,0
TOX24992,CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,,0,,0,,1,,0,1,0,,0
TOX24990,C=C(C)C(=O)OC1CC(C)CC(C)(C)C1,0,0,0,0,0,,0,0,0,0,0,0
TOX1258,CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,0,0,0,1,0,0,0,0,0,0,0,0
TOX1254,C=CCc1ccc2c(c1)OCO2,0,0,0,0,0,0,0,0,0,0,0,0
TOX1255,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0,0,0,0,0,0,0,0,0,0,0,0
TOX1256,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,0,0,0,0,0,0,0,0,0,0,0,0
TOX1251,O=C1NS(=O)(=O)c2ccccc21,0,0,0,0,0,0,0,0,0,0,0,0
TOX1253,O=C1[N-]S(=O)(=O)c2ccccc21,0,0,0,1,0,0,0,0,0,0,0,0
TOX7367,C=CCCCCCCCCCCCC,0,0,0,0,0,0,0,0,0,0,0,0
TOX2789,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,0,0,0,0,0,0,0,,,0,,0
TOX7360,NC(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,0
