smiles,zinc_id,mwt,logp,reactive,purchasable,tranche_name
CC[C@@]1(C)NC(=O)N(CC(=O)N[C@H]2CC23CCC3)C1=O,ZINC000876481835,279.34,0.7659999999999999,0,20,CCAD
O=C(NC[C@@H]1COCCN1C(=O)c1ccc(F)s1)c1cnon1,ZINC000964325549,340.336,0.541,0,20,ECAD
CC(C)CCCC(=O)N1CC[C@H](N(C)CCCO[C@@H]2CCOC2)C1,ZINC001192490754,340.5080000000001,2.541,0,20,EFAD
CCc1noc(CCCC(=O)NCCCNCC#N)n1,ZINC001175976087,279.344,0.574,30,20,CCED
C#CCCN1CC(N(C)C(=O)[C@@H]2Cc3cc(C)c(C)cc3O2)C1,ZINC001044322688,312.413,1.773,30,20,DDED
CSc1cc(C(=O)NC2(C(N)=O)CCCC2)c(C)o1,ZINC000827727514,282.365,1.838,0,20,CDAD
CC(C)N(C)C[C@@H](C)NC(=O)CNS(=O)(=O)N(C)C,ZINC000615041617,294.421,-0.773,0,20,CBAD
Cc1nc(C)c(CCC(=O)N[C@H]2CCCCC23CCCC3)c(O)n1,ZINC000291482433,331.46,3.3510000000000004,0,20,EGAD
COCC#CCN1CCCO[C@H](CNC(=O)[C@@H](C)n2cncn2)C1,ZINC001149550138,335.408,-0.304,30,20,EBED
O=C(N[C@@H]1C[C@H]1C(F)(F)F)[C@H]1CC(=O)N(Cc2ccccn2)C1,ZINC000634502183,327.306,1.497,0,20,EDAD
CC(=O)NCC[C@@H](C)NCc1ccccc1Cl,ZINC001731721062,254.761,2.344,0,20,CEAD
Cc1[nH]ccc1C(=O)N[C@@H](C)CNC(=O)c1cccc2[nH]ccc21,ZINC001284342440,324.384,2.353,0,20,DEAD
CCC(CC)C(=O)NC[C@@H]1C[C@H](C)CCN1C(=O)[C@H]1CC1(C)C,ZINC001684707327,322.493,3.212,0,20,DGAD
C[C@@H]1CN(C(=O)CNC(N)=O)C[C@H]1CCNCCN1CCNC1=O,ZINC001103861883,340.42800000000005,-1.246,0,20,EAAD
CN(C[C@H](O)CNC(=O)C1=CCCC1)C(=O)C1CCCCC1,ZINC001451786140,308.422,1.6130000000000002,0,20,DDAD
